Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2
18888, 1020.83, 79.93, 67.8, -208, 8.344, 3.038, 3.200, 3.142
18889, 1020.82, 79.93, 68.0, -208, 8.344, 3.038, 3.200, 3.142
18890, 1020.83, 79.91, 67.8, -208, 8.331, 3.084, 3.154, 3.187
18891, 1020.84, 79.91, 67.8, -209, 8.331, 3.084, 3.154, 3.187
18892, 1020.85, 79.91, 67.8, -209, 8.331, 3.084, 3.148, 3.080
18893, 1020.83, 79.91, 67.8, -208, 8.331, 3.096, 3.225, 3.174
18894, 1020.83, 79.89, 67.8, -208, 8.331, 3.045, 3.206, 3.154
18895, 1020.83, 79.91, 67.6, -208, 8.344, 3.038, 3.200, 3.142
18896, 1020.83, 79.91, 67.6, -208, 8.331, 3.084, 3.148, 3.200
18897, 1020.85, 79.89, 67.6, -209, 8.331, 3.084, 3.142, 3.200
18898, 1020.82, 79.89, 67.6, -208, 8.344, 3.080, 3.154, 3.200
18899, 1020.82, 79.89, 67.6, -208, 8.331, 3.038, 3.200, 3.122
18900, 1020.84, 79.89, 67.6, -209, 8.344, 3.038, 3.200, 3.122
18901, 1020.84, 79.89, 67.6, -209, 8.344, 3.032, 3.129, 3.135
18902, 1020.82, 79.89, 67.6, -208, 8.331, 3.084, 3.142, 3.187
18903, 1020.84, 79.89, 67.6, -209, 8.344, 3.084, 3.154, 3.193
18904, 1020.84, 79.89, 67.6, -209, 8.344, 3.038, 3.200, 3.116
18905, 1020.82, 79.89, 67.4, -208, 8.331, 3.038, 3.200, 3.116
18906, 1020.82, 79.89, 67.4, -208, 8.344, 3.026, 3.129, 3.129
18907, 1020.83, 79.89, 67.4, -208, 8.344, 3.029, 3.132, 3.129
18908, 1020.82, 79.88, 67.4, -208, 8.331, 3.032, 3.135, 3.129
18909, 1020.85, 79.88, 67.4, -209, 8.344, 3.096, 3.225, 3.167
18910, 1020.82, 79.88, 67.4, -208, 8.344, 3.038, 3.196, 3.119
18911, 1020.82, 79.88, 67.4, -208, 8.344, 3.038, 3.142, 3.135
18912, 1020.82, 79.88, 67.4, -208, 8.344, 3.032, 3.135, 3.135
18913, 1020.84, 79.88, 67.4, -209, 8.344, 3.096, 3.225, 3.174
18914, 1020.82, 79.88, 67.4, -208, 8.344, 3.096, 3.219, 3.171
18915, 1020.82, 79.88, 67.4, -208, 8.344, 3.045, 3.129, 3.116
18916, 1020.85, 79.86, 67.2, -209, 8.344, 3.045, 3.129, 3.116
18917, 1020.84, 79.88, 67.2, -209, 8.344, 3.071, 3.222, 3.200
18918, 1020.85, 79.86, 67.2, -209, 8.344, 3.038, 3.200, 3.122
18919, 1020.84, 79.86, 67.2, -209, 8.331, 3.090, 3.219, 3.174
18920, 1020.84, 79.86, 67.2, -209, 8.331, 3.045, 3.119, 3.113
18921, 1020.84, 79.86, 67.2, -209, 8.344, 3.045, 3.122, 3.109
18922, 1020.83, 79.86, 67.2, -208, 8.344, 3.071, 3.225, 3.187
18923, 1020.83, 79.86, 67.2, -208, 8.344, 3.071, 3.225, 3.187
18924, 1020.83, 79.86, 67.1, -208, 8.331, 3.071, 3.225, 3.187
18925, 1020.82, 79.84, 67.1, -208, 8.331, 3.084, 3.142, 3.154
18926, 1020.84, 79.84, 67.1, -209, 8.344, 3.080, 3.148, 3.161
18927, 1020.85, 79.84, 67.1, -209, 8.344, 3.096, 3.222, 3.167
18928, 1020.83, 79.84, 67.1, -208, 8.331, 3.071, 3.225, 3.200
18929, 1020.84, 79.84, 67.1, -209, 8.344, 3.071, 3.225, 3.200
18930, 1020.84, 79.84, 67.1, -209, 8.344, 3.084, 3.142, 3.161
18931, 1020.84, 79.84, 67.1, -209, 8.344, 3.084, 3.142, 3.161
18932, 1020.83, 79.84, 67.1, -208, 8.344, 3.084, 3.142, 3.161
18933, 1020.84, 79.84, 67.1, -209, 8.344, 3.032, 3.200, 3.142
18934, 1020.84, 79.84, 67.1, -209, 8.344, 3.045, 3.206, 3.154
18935, 1020.84, 79.82, 67.1, -209, 8.344, 3.096, 3.219, 3.174
18936, 1020.84, 79.82, 67.1, -209, 8.344, 3.051, 3.129, 3.116
18937, 1020.84, 79.82, 66.9, -209, 8.344, 3.084, 3.142, 3.154
18938, 1020.84, 79.82, 66.9, -209, 8.331, 3.032, 3.200, 3.142
18939, 1020.84, 79.82, 66.7, -209, 8.344, 3.038, 3.200, 3.142
18940, 1020.83, 79.82, 66.7, -208, 8.344, 3.077, 3.148, 3.187
18941, 1020.85, 79.82, 66.7, -209, 8.331, 3.038, 3.200, 3.116
18942, 1020.84, 79.82, 66.7, -209, 8.344, 3.038, 3.200, 3.116
18943, 1020.83, 79.80, 66.7, -208, 8.331, 3.090, 3.142, 3.154
18944, 1020.84, 79.80, 66.7, -209, 8.331, 3.084, 3.148, 3.154
18945, 1020.83, 79.79, 66.7, -208, 8.344, 3.084, 3.142, 3.161
18946, 1020.85, 79.80, 66.7, -209, 8.344, 3.084, 3.148, 3.161
18947, 1020.82, 79.80, 66.7, -208, 8.331, 3.038, 3.200, 3.148
18948, 1020.84, 79.80, 66.7, -209, 8.344, 3.032, 3.200, 3.148
18949, 1020.83, 79.80, 66.7, -208, 8.344, 3.084, 3.142, 3.196
18950, 1020.83, 79.80, 66.7, -208, 8.344, 3.084, 3.142, 3.200
18951, 1020.83, 79.79, 66.7, -208, 8.344, 3.071, 3.232, 3.200
18952, 1020.84, 79.79, 66.7, -209, 8.344, 3.032, 3.200, 3.142
18953, 1020.83, 79.79, 66.7, -208, 8.331, 3.084, 3.142, 3.187
18954, 1020.83, 79.79, 66.7, -208, 8.331, 3.084, 3.142, 3.187
18955, 1020.83, 79.79, 66.7, -208, 8.331, 3.035, 3.200, 3.116
18956, 1020.83, 79.79, 66.7, -208, 8.331, 3.032, 3.200, 3.109
18957, 1020.83, 79.79, 66.7, -208, 8.344, 3.026, 3.129, 3.129
18958, 1020.84, 79.79, 66.7, -209, 8.344, 3.032, 3.135, 3.122
18959, 1020.82, 79.79, 66.7, -208, 8.344, 3.096, 3.225, 3.167
18960, 1020.82, 79.77, 66.7, -208, 8.331, 3.032, 3.200, 3.142
18961, 1020.83, 79.77, 66.7, -208, 8.331, 3.026, 3.129, 3.132
18962, 1020.81, 79.77, 66.7, -208, 8.331, 3.032, 3.135, 3.132
18963, 1020.82, 79.77, 66.7, -208, 8.331, 3.096, 3.222, 3.174
18964, 1020.81, 79.77, 66.7, -208, 8.331, 3.090, 3.219, 3.174
18965, 1020.83, 79.77, 66.7, -208, 8.344, 3.045, 3.122, 3.116
18966, 1020.82, 79.77, 66.7, -208, 8.344, 3.045, 3.129, 3.113
18967, 1020.82, 79.77, 66.7, -208, 8.344, 3.071, 3.225, 3.200
18968, 1020.83, 79.75, 66.7, -208, 8.344, 3.038, 3.200, 3.116
18969, 1020.83, 79.75, 66.7, -208, 8.331, 3.029, 3.135, 3.135
18970, 1020.80, 79.75, 66.9, -208, 8.331, 3.045, 3.122, 3.109
18971, 1020.81, 79.75, 66.9, -208, 8.344, 3.071, 3.225, 3.187
18972, 1020.81, 79.75, 66.9, -208, 8.344, 3.071, 3.225, 3.187
18973, 1020.81, 79.75, 66.7, -208, 8.344, 3.084, 3.142, 3.161
18974, 1020.83, 79.75, 66.9, -208, 8.331, 3.026, 3.200, 3.142
18975, 1020.80, 79.75, 66.9, -208, 8.331, 3.032, 3.200, 3.142
18976, 1020.80, 79.73, 66.9, -208, 8.344, 3.045, 3.119, 3.116
18977, 1020.80, 79.73, 66.9, -208, 8.331, 3.045, 3.129, 3.116
18978, 1020.81, 79.73, 67.1, -208, 8.344, 3.071, 3.225, 3.187
18979, 1020.80, 79.73, 67.1, -208, 8.331, 3.032, 3.206, 3.148
18980, 1020.80, 79.73, 67.1, -208, 8.331, 3.080, 3.142, 3.200
18981, 1020.80, 79.73, 67.1, -208, 8.344, 3.084, 3.142, 3.196
18982, 1020.81, 79.73, 67.1, -208, 8.331, 3.038, 3.200, 3.122
18983, 1020.82, 79.73, 67.1, -208, 8.331, 3.038, 3.200, 3.116
18984, 1020.81, 79.71, 67.1, -208, 8.331, 3.084, 3.142, 3.161
18985, 1020.80, 79.71, 67.1, -208, 8.344, 3.084, 3.148, 3.167
18986, 1020.80, 79.71, 67.1, -208, 8.331, 3.032, 3.200, 3.148
18987, 1020.80, 79.71, 67.1, -208, 8.331, 3.071, 3.142, 3.200
18988, 1020.80, 79.71, 67.1, -208, 8.344, 3.026, 3.129, 3.129
18989, 1020.80, 79.71, 67.1, -208, 8.344, 3.032, 3.132, 3.129
18990, 1020.80, 79.71, 66.9, -208, 8.344, 3.096, 3.225, 3.167
18991, 1020.79, 79.71, 66.9, -207, 8.331, 3.096, 3.219, 3.174
18992, 1020.81, 79.71, 66.9, -208, 8.344, 3.045, 3.122, 3.109
18993, 1020.79, 79.70, 66.7, -207, 8.344, 3.071, 3.142, 3.174
18994, 1020.81, 79.70, 66.7, -208, 8.331, 3.058, 3.200, 3.142
18995, 1020.79, 79.70, 66.7, -207, 8.344, 3.032, 3.125, 3.132
18996, 1020.80, 79.70, 66.7, -208, 8.344, 3.032, 3.135, 3.132
18997, 1020.78, 79.70, 66.7, -207, 8.344, 3.045, 3.122, 3.116
18998, 1020.79, 79.70, 66.7, -207, 8.331, 3.084, 3.225, 3.200
18999, 1020.80, 79.70, 66.7, -208, 8.331, 3.084, 3.225, 3.200
19000, 1020.80, 79.70, 66.7, -208, 8.344, 3.084, 3.142, 3.161
19001, 1020.79, 79.68, 66.7, -207, 8.344, 3.096, 3.225, 3.174
19002, 1020.79, 79.70, 66.7, -207, 8.344, 3.045, 3.119, 3.113
19003, 1020.79, 79.68, 66.9, -207, 8.331, 3.038, 3.122, 3.122
19004, 1020.79, 79.68, 66.9, -207, 8.344, 3.084, 3.225, 3.196
19005, 1020.78, 79.68, 66.9, -207, 8.331, 3.084, 3.138, 3.167
19006, 1020.79, 79.68, 66.9, -207, 8.344, 3.071, 3.142, 3.174
19007, 1020.79, 79.68, 66.9, -207, 8.344, 3.038, 3.200, 3.116
19008, 1020.78, 79.68, 66.9, -207, 8.344, 3.032, 3.200, 3.109
19009, 1020.78, 79.64, 66.7, -207, 8.344, 3.058, 3.200, 3.142
19010, 1020.79, 79.66, 66.7, -207, 8.344, 3.032, 3.129, 3.135
19011, 1020.80, 79.66, 66.7, -208, 8.331, 3.032, 3.135, 3.135
19012, 1020.80, 79.66, 66.7, -208, 8.331, 3.096, 3.222, 3.171
19013, 1020.81, 79.66, 66.7, -208, 8.331, 3.071, 3.225, 3.200
19014, 1020.79, 79.66, 66.7, -207, 8.344, 3.096, 3.142, 3.158
19015, 1020.80, 79.66, 66.5, -208, 8.344, 3.090, 3.148, 3.158
19016, 1020.79, 79.66, 66.5, -207, 8.344, 3.032, 3.200, 3.142
19017, 1020.79, 79.64, 66.5, -207, 8.331, 3.096, 3.219, 3.174
19018, 1020.80, 79.64, 66.3, -208, 8.344, 3.045, 3.122, 3.116
19019, 1020.80, 79.66, 66.3, -208, 8.344, 3.045, 3.122, 3.116
19020, 1020.80, 79.66, 66.3, -208, 8.344, 3.084, 3.225, 3.200
19021, 1020.79, 79.64, 66.3, -207, 8.344, 3.071, 3.225, 3.200
19022, 1020.80, 79.64, 66.3, -208, 8.344, 3.084, 3.142, 3.171
19023, 1020.79, 79.64, 66.2, -207, 8.344, 3.084, 3.142, 3.187
19024, 1020.79, 79.64, 66.2, -207, 8.344, 3.084, 3.142, 3.187
19025, 1020.79, 79.64, 66.2, -207, 8.344, 3.058, 3.200, 3.142
19026, 1020.78, 79.62, 66.2, -207, 8.344, 3.084, 3.225, 3.200
19027, 1020.79, 79.62, 66.2, -207, 8.344, 3.071, 3.225, 3.187
19028, 1020.80, 79.62, 66.2, -208, 8.344, 3.084, 3.142, 3.161
19029, 1020.79, 79.62, 66.2, -207, 8.344, 3.077, 3.142, 3.161
19030, 1020.79, 79.62, 66.3, -207, 8.344, 3.045, 3.206, 3.154
19031, 1020.80, 79.62, 66.3, -208, 8.344, 3.058, 3.200, 3.142
19032, 1020.79, 79.62, 66.3, -207, 8.331, 3.032, 3.129, 3.138
19033, 1020.79, 79.62, 66.3, -207, 8.331, 3.096, 3.225, 3.174
19034, 1020.79, 79.61, 66.3, -207, 8.331, 3.045, 3.200, 3.161
19035, 1020.80, 79.61, 66.3, -208, 8.331, 3.071, 3.142, 3.174
19036, 1020.80, 79.61, 66.3, -208, 8.331, 3.038, 3.200, 3.122
19037, 1020.80, 79.61, 66.3, -208, 8.344, 3.038, 3.200, 3.116
19038, 1020.80, 79.61, 66.3, -208, 8.331, 3.032, 3.135, 3.135
19039, 1020.80, 79.61, 66.3, -208, 8.331, 3.090, 3.222, 3.174
19040, 1020.79, 79.61, 66.3, -207, 8.344, 3.071, 3.225, 3.187
19041, 1020.78, 79.61, 66.5, -207, 8.331, 3.084, 3.142, 3.161
19042, 1020.78, 79.59, 66.5, -207, 8.331, 3.032, 3.135, 3.135
19043, 1020.80, 79.61, 66.5, -208, 8.344, 3.096, 3.219, 3.174
19044, 1020.78, 79.59, 66.5, -207, 8.344, 3.038, 3.116, 3.116
19045, 1020.79, 79.59, 66.5, -207, 8.331, 3.045, 3.122, 3.109
19046, 1020.79, 79.59, 66.5, -207, 8.331, 3.071, 3.225, 3.187
19047, 1020.81, 79.59, 66.7, -208, 8.344, 3.071, 3.225, 3.187
19048, 1020.80, 79.59, 66.7, -208, 8.344, 3.084, 3.142, 3.161
19049, 1020.78, 79.59, 66.7, -207, 8.344, 3.084, 3.142, 3.200
19050, 1020.79, 79.57, 66.7, -207, 8.344, 3.029, 3.135, 3.135
19051, 1020.80, 79.57, 66.7, -208, 8.344, 3.096, 3.225, 3.174
19052, 1020.79, 79.57, 66.7, -207, 8.344, 3.096, 3.219, 3.174
19053, 1020.80, 79.57, 66.7, -208, 8.344, 3.045, 3.122, 3.116
19054, 1020.80, 79.57, 66.7, -208, 8.331, 3.084, 3.232, 3.200
19055, 1020.80, 79.57, 66.7, -208, 8.344, 3.084, 3.229, 3.200
19056, 1020.79, 79.57, 66.9, -207, 8.344, 3.077, 3.142, 3.167
19057, 1020.80, 79.57, 66.9, -208, 8.331, 3.038, 3.200, 3.161
19058, 1020.79, 79.57, 66.9, -207, 8.344, 3.038, 3.200, 3.116
19059, 1020.79, 79.55, 66.9, -207, 8.331, 3.084, 3.142, 3.158
19060, 1020.80, 79.55, 66.9, -208, 8.344, 3.077, 3.142, 3.161
19061, 1020.80, 79.55, 66.9, -208, 8.344, 3.032, 3.200, 3.142
19062, 1020.80, 79.55, 66.9, -208, 8.344, 3.077, 3.148, 3.187
19063, 1020.80, 79.55, 66.9, -208, 8.344, 3.071, 3.142, 3.174
19064, 1020.79, 79.55, 66.9, -207, 8.344, 3.058, 3.206, 3.138
19065, 1020.80, 79.55, 66.9, -208, 8.331, 3.032, 3.125, 3.135
19066, 1020.80, 79.55, 66.9, -208, 8.344, 3.096, 3.225, 3.174
19067, 1020.78, 79.53, 66.9, -207, 8.331, 3.038, 3.200, 3.119
19068, 1020.78, 79.53, 66.9, -207, 8.344, 3.064, 3.122, 3.135
19069, 1020.78, 79.53, 66.9, -207, 8.331, 3.032, 3.135, 3.135
19070, 1020.79, 79.53, 66.9, -207, 8.344, 3.096, 3.219, 3.174
19071, 1020.80, 79.53, 66.9, -208, 8.331, 3.038, 3.116, 3.116
19072, 1020.78, 79.53, 67.1, -207, 8.331, 3.038, 3.122, 3.122
19073, 1020.78, 79.52, 67.1, -207, 8.344, 3.032, 3.135, 3.135
19074, 1020.79, 79.53, 67.1, -207, 8.331, 3.084, 3.225, 3.200
19075, 1020.78, 79.52, 67.1, -207, 8.331, 3.058, 3.200, 3.142
19076, 1020.80, 79.52, 67.1, -208, 8.344, 3.032, 3.129, 3.132
19077, 1020.80, 79.52, 67.1, -208, 8.344, 3.096, 3.225, 3.174
19078, 1020.78, 79.52, 67.1, -207, 8.331, 3.096, 3.219, 3.174
19079, 1020.79, 79.52, 67.1, -207, 8.331, 3.038, 3.122, 3.116
19080, 1020.80, 79.52, 67.1, -208, 8.331, 3.084, 3.225, 3.200
19081, 1020.81, 79.52, 67.1, -208, 8.344, 3.084, 3.232, 3.200
19082, 1020.80, 79.52, 67.1, -208, 8.331, 3.084, 3.142, 3.161
19083, 1020.79, 79.52, 67.1, -207, 8.344, 3.038, 3.200, 3.122
19084, 1020.79, 79.50, 67.1, -207, 8.331, 3.084, 3.232, 3.200
19085, 1020.79, 79.50, 66.9, -207, 8.344, 3.084, 3.142, 3.161
19086, 1020.80, 79.50, 67.1, -208, 8.344, 3.045, 3.206, 3.154
19087, 1020.81, 79.50, 67.1, -208, 8.331, 3.038, 3.200, 3.154
19088, 1020.78, 79.50, 67.1, -207, 8.344, 3.084, 3.154, 3.200
19089, 1020.80, 79.50, 67.1, -208, 8.344, 3.038, 3.200, 3.119
19090, 1020.80, 79.50, 67.1, -208, 8.344, 3.032, 3.129, 3.135
19091, 1020.79, 79.50, 67.1, -207, 8.344, 3.032, 3.135, 3.142
19092, 1020.78, 79.48, 67.1, -207, 8.344, 3.071, 3.142, 3.174
19093, 1020.79, 79.48, 67.1, -207, 8.344, 3.058, 3.206, 3.138
19094, 1020.78, 79.48, 67.1, -207, 8.331, 3.032, 3.129, 3.135
19095, 1020.80, 79.48, 67.1, -208, 8.344, 3.032, 3.135, 3.135
19096, 1020.79, 79.48, 67.1, -207, 8.344, 3.096, 3.219, 3.174
19097, 1020.80, 79.48, 67.1, -208, 8.344, 3.038, 3.122, 3.116
19098, 1020.80, 79.48, 67.1, -208, 8.344, 3.038, 3.122, 3.116
19099, 1020.80, 79.48, 67.1, -208, 8.331, 3.084, 3.225, 3.200
19100, 1020.80, 79.46, 67.1, -208, 8.331, 3.090, 3.219, 3.174
19101, 1020.81, 79.48, 67.1, -208, 8.331, 3.045, 3.122, 3.116
19102, 1020.79, 79.48, 67.1, -207, 8.344, 3.084, 3.232, 3.200
19103, 1020.80, 79.46, 67.2, -208, 8.344, 3.090, 3.142, 3.158
19104, 1020.80, 79.46, 67.1, -208, 8.344, 3.077, 3.142, 3.161
19105, 1020.79, 79.46, 67.1, -207, 8.344, 3.045, 3.200, 3.161
19106, 1020.80, 79.46, 67.1, -208, 8.331, 3.071, 3.142, 3.174
19107, 1020.78, 79.46, 67.1, -207, 8.344, 3.058, 3.200, 3.142
19108, 1020.79, 79.46, 67.2, -207, 8.331, 3.084, 3.225, 3.200
19109, 1020.77, 79.46, 67.2, -207, 8.331, 3.067, 3.142, 3.171
19110, 1020.79, 79.46, 67.2, -207, 8.331, 3.071, 3.142, 3.174
19111, 1020.80, 79.44, 67.1, -208, 8.344, 3.058, 3.200, 3.142
19112, 1020.78, 79.44, 67.2, -207, 8.344, 3.026, 3.129, 3.129
19113, 1020.80, 79.44, 67.2, -208, 8.344, 3.032, 3.135, 3.122
19114, 1020.79, 79.44, 67.2, -207, 8.344, 3.096, 3.219, 3.174
19115, 1020.79, 79.44, 67.2, -207, 8.344, 3.045, 3.122, 3.109
19116, 1020.79, 79.44, 67.1, -207, 8.331, 3.071, 3.232, 3.183
19117, 1020.80, 79.43, 67.1, -208, 8.331, 3.058, 3.200, 3.135
19118, 1020.79, 79.43, 67.1, -207, 8.344, 3.045, 3.122, 3.116
19119, 1020.79, 79.43, 67.1, -207, 8.344, 3.084, 3.232, 3.200
19120, 1020.79, 79.43, 66.9, -207, 8.331, 3.084, 3.232, 3.200
19121, 1020.79, 79.43, 66.9, -207, 8.331, 3.084, 3.142, 3.161
19122, 1020.79, 79.43, 66.9, -207, 8.344, 3.045, 3.206, 3.154
19123, 1020.79, 79.43, 66.9, -207, 8.344, 3.032, 3.200, 3.142
19124, 1020.80, 79.43, 66.7, -208, 8.331, 3.071, 3.142, 3.174
19125, 1020.79, 79.41, 66.9, -207, 8.344, 3.084, 3.225, 3.200
19126, 1020.81, 79.43, 66.7, -208, 8.344, 3.084, 3.232, 3.200
19127, 1020.78, 79.41, 66.7, -207, 8.344, 3.084, 3.142, 3.187
19128, 1020.79, 79.43, 66.7, -207, 8.331, 3.058, 3.206, 3.138
19129, 1020.80, 79.41, 66.7, -208, 8.331, 3.032, 3.200, 3.109
19130, 1020.79, 79.41, 66.7, -207, 8.344, 3.032, 3.129, 3.135
19131, 1020.77, 79.41, 66.9, -207, 8.331, 3.096, 3.222, 3.174
19132, 1020.79, 79.41, 66.9, -207, 8.344, 3.038, 3.116, 3.116
19133, 1020.78, 79.39, 66.9, -207, 8.344, 3.071, 3.142, 3.174
19134, 1020.78, 79.41, 66.9, -207, 8.331, 3.058, 3.200, 3.142
19135, 1020.80, 79.41, 66.9, -208, 8.331, 3.058, 3.200, 3.129
19136, 1020.79, 79.41, 66.9, -207, 8.344, 3.045, 3.122, 3.116
19137, 1020.76, 79.39, 67.1, -207, 8.331, 3.032, 3.129, 3.138
19138, 1020.78, 79.39, 67.1, -207, 8.344, 3.032, 3.135, 3.135
19139, 1020.80, 79.39, 67.1, -208, 8.331, 3.096, 3.219, 3.174
19140, 1020.80, 79.39, 67.1, -208, 8.331, 3.038, 3.122, 3.116
19141, 1020.80, 79.39, 67.1, -208, 8.344, 3.071, 3.142, 3.180
19142, 1020.78, 79.39, 67.1, -207, 8.344, 3.096, 3.225, 3.174
19143, 1020.78, 79.39, 67.1, -207, 8.344, 3.096, 3.219, 3.174
19144, 1020.80, 79.37, 67.1, -208, 8.331, 3.035, 3.116, 3.116
19145, 1020.78, 79.39, 67.1, -207, 8.344, 3.038, 3.122, 3.116
19146, 1020.79, 79.37, 67.1, -207, 8.344, 3.084, 3.225, 3.200
19147, 1020.79, 79.39, 67.2, -207, 8.331, 3.077, 3.138, 3.161
19148, 1020.79, 79.39, 67.2, -207, 8.344, 3.038, 3.200, 3.142
19149, 1020.78, 79.37, 67.2, -207, 8.344, 3.071, 3.142, 3.174
19150, 1020.79, 79.37, 67.2, -207, 8.331, 3.038, 3.122, 3.116
19151, 1020.77, 79.37, 67.2, -207, 8.344, 3.045, 3.203, 3.161
19152, 1020.79, 79.37, 67.2, -207, 8.331, 3.071, 3.142, 3.174
19153, 1020.78, 79.37, 67.2, -207, 8.331, 3.084, 3.154, 3.200
19154, 1020.80, 79.37, 67.4, -208, 8.344, 3.058, 3.200, 3.142
19155, 1020.79, 79.35, 67.4, -207, 8.344, 3.032, 3.129, 3.135
19156, 1020.78, 79.35, 67.4, -207, 8.344, 3.096, 3.222, 3.174
19157, 1020.79, 79.35, 67.4, -207, 8.344, 3.096, 3.219, 3.174
19158, 1020.79, 79.35, 67.4, -207, 8.331, 3.071, 3.142, 3.174
19159, 1020.81, 79.35, 67.4, -208, 8.344, 3.038, 3.200, 3.122
19160, 1020.80, 79.35, 67.4, -208, 8.331, 3.084, 3.219, 3.161
19161, 1020.77, 79.35, 67.2, -207, 8.344, 3.045, 3.122, 3.109
19162, 1020.78, 79.35, 67.2, -207, 8.331, 3.084, 3.225, 3.200
19163, 1020.78, 79.35, 67.2, -207, 8.344, 3.071, 3.225, 3.187
19164, 1020.78, 79.34, 67.2, -207, 8.331, 3.077, 3.142, 3.161
19165, 1020.78, 79.34, 67.2, -207, 8.344, 3.038, 3.200, 3.142
19166, 1020.78, 79.34, 67.2, -207, 8.331, 3.032, 3.116, 3.109
19167, 1020.79, 79.34, 67.2, -207, 8.344, 3.038, 3.119, 3.116
19168, 1020.79, 79.34, 67.2, -207, 8.344, 3.084, 3.225, 3.200
19169, 1020.80, 79.34, 67.2, -208, 8.344, 3.071, 3.142, 3.174
19170, 1020.79, 79.34, 67.2, -207, 8.331, 3.071, 3.142, 3.174
19171, 1020.79, 79.34, 67.2, -207, 8.331, 3.055, 3.200, 3.142
19172, 1020.79, 79.34, 67.2, -207, 8.331, 3.032, 3.129, 3.135
19173, 1020.79, 79.32, 67.4, -207, 8.344, 3.096, 3.225, 3.174
19174, 1020.79, 79.32, 67.4, -207, 8.344, 3.045, 3.206, 3.154
19175, 1020.81, 79.32, 67.4, -208, 8.344, 3.071, 3.142, 3.174
19176, 1020.80, 79.32, 67.6, -208, 8.344, 3.058, 3.200, 3.142
19177, 1020.80, 79.32, 67.6, -208, 8.331, 3.032, 3.129, 3.135
19178, 1020.79, 79.32, 67.6, -207, 8.331, 3.045, 3.129, 3.116
19179, 1020.79, 79.32, 67.6, -207, 8.331, 3.071, 3.225, 3.187
19180, 1020.79, 79.30, 67.4, -207, 8.331, 3.077, 3.142, 3.161
19181, 1020.79, 79.32, 67.4, -207, 8.344, 3.045, 3.206, 3.154
19182, 1020.80, 79.30, 67.4, -208, 8.344, 3.045, 3.206, 3.161
19183, 1020.79, 79.30, 67.4, -207, 8.331, 3.045, 3.125, 3.116
19184, 1020.78, 79.30, 67.6, -207, 8.331, 3.084, 3.232, 3.200
19185, 1020.78, 79.30, 67.6, -207, 8.344, 3.090, 3.142, 3.154
19186, 1020.80, 79.30, 67.6, -208, 8.344, 3.077, 3.142, 3.161
19187, 1020.77, 79.30, 67.6, -207, 8.344, 3.038, 3.200, 3.122
19188, 1020.78, 79.28, 67.4, -207, 8.331, 3.058, 3.206, 3.142
19189, 1020.78, 79.28, 67.2, -207, 8.344, 3.032, 3.129, 3.138
19190, 1020.78, 79.28, 67.2, -207, 8.344, 3.096, 3.222, 3.171
19191, 1020.78, 79.28, 67.2, -207, 8.344, 3.045, 3.206, 3.154
19192, 1020.79, 79.28, 67.2, -207, 8.344, 3.071, 3.142, 3.174
19193, 1020.77, 79.28, 67.2, -207, 8.344, 3.058, 3.206, 3.148
19194, 1020.78, 79.28, 67.2, -207, 8.344, 3.029, 3.129, 3.135
19195, 1020.77, 79.28, 67.2, -207, 8.344, 3.032, 3.135, 3.142
19196, 1020.78, 79.28, 67.2, -207, 8.331, 3.084, 3.225, 3.200
19197, 1020.78, 79.28, 67.2, -207, 8.331, 3.084, 3.142, 3.161
19198, 1020.78, 79.28, 67.2, -207, 8.331, 3.077, 3.138, 3.161
19199, 1020.77, 79.26, 67.2, -207, 8.344, 3.093, 3.219, 3.174
19200, 1020.79, 79.26, 67.2, -207, 8.331, 3.038, 3.119, 3.109
19201, 1020.77, 79.25, 67.2, -207, 8.344, 3.032, 3.129, 3.132
19202, 1020.78, 79.26, 67.4, -207, 8.344, 3.096, 3.225, 3.174
19203, 1020.78, 79.26, 67.4, -207, 8.344, 3.084, 3.232, 3.200
19204, 1020.76, 79.26, 67.4, -207, 8.331, 3.084, 3.142, 3.161
19205, 1020.79, 79.26, 67.6, -207, 8.344, 3.077, 3.142, 3.167
19206, 1020.78, 79.26, 67.6, -207, 8.344, 3.045, 3.200, 3.154
19207, 1020.79, 79.25, 67.6, -207, 8.344, 3.038, 3.122, 3.116
19208, 1020.78, 79.26, 67.6, -207, 8.331, 3.038, 3.122, 3.122
19209, 1020.79, 79.25, 67.8, -207, 8.344, 3.084, 3.225, 3.200
19210, 1020.79, 79.25, 67.8, -207, 8.344, 3.077, 3.142, 3.167
19211, 1020.78, 79.25, 68.0, -207, 8.344, 3.045, 3.206, 3.161
19212, 1020.78, 79.25, 68.0, -207, 8.344, 3.058, 3.200, 3.142
19213, 1020.78, 79.25, 68.0, -207, 8.344, 3.032, 3.129, 3.135
19214, 1020.78, 79.25, 68.0, -207, 8.344, 3.032, 3.135, 3.132
19215, 1020.78, 79.25, 68.1, -207, 8.344, 3.096, 3.219, 3.174
19216, 1020.76, 79.25, 68.1, -207, 8.344, 3.071, 3.142, 3.167
19217, 1020.78, 79.25, 68.1, -207, 8.331, 3.058, 3.206, 3.142
19218, 1020.79, 79.23, 68.1, -207, 8.344, 3.058, 3.200, 3.135
19219, 1020.78, 79.23, 68.1, -207, 8.344, 3.032, 3.135, 3.132
