Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2, UTC, Lat, N/S, Lon, E/W, Speed mph, Heading, GPS Altitude f, Valid
25808,1008.09,80.74,55.9,141,6.094,2.945,3.171,3.116,202408,3512.6562, N,7759.6779, W,0.224,22.32,164,1
25809,1008.11,80.72,55.9,140,6.094,2.98,3.2,3.167,202409,3512.6562, N,7759.6779, W,0.148,22.32,164,1
25810,1008.09,80.7,55.9,141,6.094,3.006,3.206,3.154,202410,3512.6562, N,7759.6779, W,0.19,22.32,164,1
25811,1008.09,80.72,55.9,141,6.094,2.993,3.174,3.174,202411,3512.6562, N,7759.6779, W,0.068,22.32,164,1
25812,1008.1,80.72,55.9,141,6.124,2.974,3.19,3.167,202412,3512.6561, N,7759.6779, W,0.216,22.32,164,1
25813,1008.08,80.72,56.1,141,6.068,2.935,3.142,3.142,202413,3512.6561, N,7759.6779, W,0.224,22.32,164,1
25814,1008.09,80.72,56.1,141,6.124,3.003,3.187,3.174,202414,3512.6561, N,7759.6778, W,0.116,22.32,164,1
25815,1008.09,80.72,56.3,141,6.094,3.013,3.212,3.161,202415,3512.6561, N,7759.6777, W,0.196,22.32,167,1
25816,1008.1,80.7,56.3,141,6.094,2.993,3.2,3.151,202416,3512.6561, N,7759.6776, W,0.178,22.32,167,1
25817,1008.1,80.72,56.3,141,6.068,2.935,3.161,3.119,202417,3512.6561, N,7759.6775, W,0.038,22.32,167,1
25818,1008.11,80.7,56.3,140,6.094,2.964,3.154,3.135,202418,3512.6561, N,7759.6774, W,0.056,22.32,164,1
25819,1008.11,80.7,56.3,140,6.094,2.935,3.142,3.138,202419,3512.6561, N,7759.6774, W,0.048,22.32,164,1
25820,1008.11,80.7,56.3,140,6.094,2.993,3.174,3.161,202420,3512.6561, N,7759.6775, W,0.154,22.32,164,1
25821,1008.14,80.7,56.3,140,6.068,2.968,3.187,3.167,202421,3512.6561, N,7759.6776, W,0.1,22.32,167,1
25822,1008.13,80.7,56.3,140,6.094,2.903,3.116,3.132,202422,3512.6562, N,7759.6776, W,0.184,22.32,167,1
25823,1008.13,80.69,56.3,140,6.094,2.968,3.154,3.135,202423,3512.6563, N,7759.6777, W,0.234,22.32,167,1
25824,1008.13,80.7,56.4,140,6.094,2.968,3.193,3.154,202424,3512.6563, N,7759.6777, W,0.206,22.32,167,1
25825,1008.11,80.69,56.4,140,6.094,2.91,3.122,3.122,202424,3512.6563, N,7759.6777, W,0.206,22.32,167,1
25826,1008.13,80.7,56.4,140,6.068,2.929,3.135,3.129,202425,3512.6564, N,7759.6777, W,0.046,22.32,167,1
25827,1008.12,80.69,56.4,140,6.094,3.016,3.212,3.174,202427,3512.6565, N,7759.6777, W,0.036,22.32,167,1
25828,1008.13,80.7,56.3,140,6.068,3,3.2,3.161,202428,3512.6566, N,7759.6778, W,0.082,22.32,167,1
25829,1008.14,80.69,56.3,140,6.068,2.935,3.167,3.122,202428,3512.6566, N,7759.6778, W,0.082,22.32,167,1
25830,1008.11,80.69,56.3,140,6.068,2.968,3.161,3.142,202429,3512.6566, N,7759.6778, W,0.176,22.32,164,1
25831,1008.1,80.67,56.3,141,6.081,2.935,3.135,3.135,202430,3512.6567, N,7759.6778, W,0.298,22.32,167,1
25832,1008.1,80.69,56.3,141,6.094,2.99,3.174,3.161,202431,3512.6568, N,7759.6778, W,0.142,22.32,167,1
25833,1008.11,80.69,56.3,140,6.094,2.968,3.187,3.161,202432,3512.6569, N,7759.6778, W,0.26,22.32,167,1
25834,1008.1,80.69,56.3,141,6.094,2.903,3.122,3.122,202433,3512.6571, N,7759.6778, W,0.224,22.32,167,1
25835,1008.1,80.69,56.3,141,6.081,2.968,3.161,3.142,202434,3512.6571, N,7759.6778, W,0.084,22.32,167,1
25836,1008.11,80.69,56.1,140,6.068,3.019,3.212,3.174,202435,3512.6572, N,7759.6778, W,0.072,22.32,167,1
25837,1008.09,80.67,56.1,141,6.055,3,3.2,3.142,202436,3512.6573, N,7759.6778, W,0.252,22.32,167,1
25838,1008.11,80.67,56.1,140,6.068,2.935,3.161,3.116,202437,3512.6574, N,7759.6778, W,0.268,22.32,167,1
25839,1008.1,80.69,56.1,141,6.068,2.968,3.154,3.132,202438,3512.6575, N,7759.6777, W,0.156,22.32,167,1
25840,1008.11,80.67,55.9,140,6.038,2.997,3.183,3.167,202439,3512.6575, N,7759.6776, W,0.108,22.32,164,1
25841,1008.14,80.67,55.9,140,6.068,2.968,3.187,3.158,202440,3512.6574, N,7759.6775, W,0.104,22.32,164,1
25842,1008.14,80.69,55.9,140,6.068,2.913,3.129,3.129,202441,3512.6574, N,7759.6774, W,0.348,22.32,164,1
25843,1008.15,80.67,55.7,139,6.038,2.929,3.142,3.135,202442,3512.6574, N,7759.6772, W,0.52,22.32,164,1
25844,1008.12,80.67,55.5,140,6.038,3.003,3.2,3.142,202443,3512.6575, N,7759.6771, W,0.156,22.32,164,1
25845,1008.13,80.69,55.5,140,6.081,2.968,3.187,3.161,202444,3512.6574, N,7759.677, W,0.11,22.32,167,1
25846,1008.11,80.67,55.4,140,6.068,2.919,3.129,3.135,202445,3512.6573, N,7759.6771, W,0.4,22.32,167,1
25847,1008.13,80.67,55.2,140,6.068,3,3.145,3.129,202446,3512.6572, N,7759.6772, W,0.144,22.32,167,1
25848,1008.12,80.67,55,140,6.038,2.993,3.177,3.158,202447,3512.6572, N,7759.6773, W,0.26,22.32,167,1
25849,1008.11,80.69,55,140,6.068,3.019,3.2,3.142,202448,3512.6571, N,7759.6773, W,0.332,22.32,167,1
25850,1008.13,80.67,54.8,140,6.038,2.968,3.161,3.132,202449,3512.657, N,7759.6772, W,0.28,22.32,167,1
25851,1008.14,80.69,54.6,140,6.068,2.922,3.135,3.103,202450,3512.657, N,7759.6772, W,0.328,22.32,167,1
25852,1008.13,80.65,54.6,140,6.038,3,3.196,3.161,202451,3512.657, N,7759.6772, W,0.44,22.32,167,1
25853,1008.13,80.67,54.6,140,6.068,3,3.18,3.177,202452,3512.6569, N,7759.6771, W,0.41,22.32,167,1
25854,1008.12,80.67,54.6,140,6.068,2.971,3.193,3.161,202453,3512.6569, N,7759.6771, W,0.124,22.32,167,1
25855,1008.13,80.67,54.6,140,6.055,2.91,3.122,3.129,202454,3512.6569, N,7759.6771, W,0.562,22.32,167,1
25856,1008.11,80.65,54.5,140,6.068,2.91,3.129,3.122,202455,3512.6569, N,7759.6771, W,0.34,22.32,170,1
25857,1008.11,80.63,54.5,140,6.068,3.019,3.209,3.161,202456,3512.6569, N,7759.6773, W,0.16,22.32,170,1
25858,1008.13,80.67,54.5,140,6.068,3.006,3.2,3.161,202457,3512.6569, N,7759.6774, W,0.108,22.32,170,1
25859,1008.12,80.65,54.5,140,6.068,2.935,3.161,3.093,202458,3512.657, N,7759.6774, W,0.326,22.32,170,1
25860,1008.13,80.65,54.5,140,6.038,3.013,3.212,3.161,202459,3512.657, N,7759.6775, W,0.056,22.32,170,1
25861,1008.13,80.65,54.5,140,6.038,2.968,3.161,3.142,202500,3512.6569, N,7759.6775, W,0.206,22.32,170,1
25862,1008.12,80.67,54.3,140,6.068,3.019,3.212,3.167,202501,3512.6569, N,7759.6776, W,0.26,22.32,170,1
25863,1008.12,80.65,54.3,140,6.038,2.993,3.2,3.174,202502,3512.6568, N,7759.6777, W,0.246,22.32,170,1
25864,1008.11,80.67,54.5,140,6.055,2.968,3.154,3.129,202503,3512.6567, N,7759.6777, W,0.3,22.32,170,1
25865,1008.08,80.63,54.3,141,6.055,3.006,3.2,3.161,202504,3512.6567, N,7759.6778, W,0.186,22.32,173,1
25866,1008.1,80.65,54.5,141,6.038,2.935,3.161,3.093,202505,3512.6566, N,7759.6778, W,0.186,22.32,173,1
25867,1008.11,80.65,54.5,140,6.055,2.961,3.154,3.129,202506,3512.6565, N,7759.6778, W,0.352,22.32,173,1
25868,1008.12,80.65,54.5,140,6.038,3.006,3.2,3.161,202507,3512.6565, N,7759.6778, W,0.514,22.32,173,1
25869,1008.09,80.63,54.3,141,6.012,2.993,3.174,3.187,202508,3512.6565, N,7759.6778, W,0.364,22.32,173,1
25870,1008.11,80.65,54.3,140,6.038,2.98,3.2,3.161,202509,3512.6565, N,7759.6776, W,0.19,22.32,173,1
25871,1008.07,80.65,54.1,141,6.038,2.916,3.122,3.122,202510,3512.6564, N,7759.6775, W,0.28,22.32,173,1
25872,1008.08,80.65,54.1,141,6.038,3.006,3.183,3.187,202511,3512.6564, N,7759.6775, W,0.468,22.32,173,1
25873,1008.06,80.63,54.1,142,6.012,2.935,3.129,3.122,202512,3512.6564, N,7759.6774, W,0.344,22.32,173,1
25874,1008.08,80.63,54.1,141,6.038,2.935,3.142,3.122,202513,3512.6564, N,7759.6774, W,0.292,22.32,173,1
25875,1008.09,80.63,54.1,141,6.025,3.006,3.187,3.183,202514,3512.6564, N,7759.6775, W,0.466,22.32,173,1
25876,1008.09,80.63,54.1,141,6.012,2.935,3.122,3.129,202515,3512.6564, N,7759.6775, W,0.226,22.32,173,1
25877,1008.1,80.63,54.1,141,6.012,2.935,3.161,3.084,202516,3512.6564, N,7759.6775, W,0.142,22.32,173,1
25878,1008.13,80.63,54.1,140,6.038,2.993,3.2,3.161,202517,3512.6565, N,7759.6775, W,0.058,22.32,173,1
25879,1008.12,80.63,54.3,140,6.012,2.935,3.135,3.132,202518,3512.6565, N,7759.6775, W,0.11,22.32,173,1
25880,1008.11,80.63,54.3,140,6.038,3,3.18,3.174,202519,3512.6565, N,7759.6776, W,0.184,22.32,173,1
25881,1008.1,80.63,54.5,141,6.012,2.968,3.187,3.148,202520,3512.6565, N,7759.6777, W,0.168,22.32,173,1
25882,1008.12,80.61,54.5,140,6.012,2.922,3.142,3.122,202521,3512.6564, N,7759.6777, W,0.02,22.32,173,1
25883,1008.13,80.63,54.5,140,6.025,3,3.174,3.174,202522,3512.6564, N,7759.6778, W,0.154,22.32,173,1
25884,1008.11,80.63,54.5,140,6.038,3.013,3.212,3.161,202523,3512.6564, N,7759.6778, W,0.074,22.32,177,1
25885,1008.07,80.63,54.5,141,6.038,2.929,3.142,3.122,202524,3512.6564, N,7759.6779, W,0.298,22.32,177,1
25886,1008.05,80.61,54.5,142,6.038,2.964,3.161,3.135,202525,3512.6564, N,7759.6778, W,0.104,22.32,177,1
25887,1008.12,80.61,54.5,140,6.038,3.019,3.212,3.167,202526,3512.6564, N,7759.6777, W,0.336,22.32,177,1
25888,1008.09,80.61,54.5,141,6.038,2.935,3.161,3.096,202527,3512.6564, N,7759.6777, W,0.118,22.32,173,1
25889,1008.08,80.61,54.5,141,6.012,2.958,3.154,3.125,202528,3512.6563, N,7759.6776, W,0.18,22.32,173,1
25890,1008.05,80.6,54.5,142,6.025,3.006,3.2,3.161,202529,3512.6563, N,7759.6776, W,0.12,22.32,173,1
25891,1008.05,80.6,54.5,142,5.999,2.935,3.161,3.096,202530,3512.6562, N,7759.6775, W,0.26,22.32,170,1
25892,1008.05,80.6,54.5,142,5.982,2.98,3.2,3.161,202531,3512.6562, N,7759.6774, W,0.226,22.32,170,1
25893,1008.07,80.6,54.5,141,6.038,3.006,3.2,3.167,202532,3512.6563, N,7759.6774, W,0.138,22.32,170,1
25894,1008.08,80.58,54.5,141,6.038,2.993,3.174,3.187,202533,3512.6563, N,7759.6773, W,0.114,22.32,170,1
25895,1008.07,80.61,54.5,141,6.012,2.974,3.19,3.158,202534,3512.6564, N,7759.6772, W,0.14,22.32,170,1
25896,1008.08,80.6,54.6,141,6.012,2.929,3.142,3.122,202535,3512.6563, N,7759.6771, W,0.072,22.32,170,1
25897,1008.09,80.6,54.6,141,6.012,2.993,3.18,3.174,202536,3512.6564, N,7759.677, W,0.23,22.32,170,1
25898,1008.09,80.58,54.6,141,6.012,3.009,3.212,3.161,202537,3512.6565, N,7759.6769, W,0.002,22.32,170,1
25899,1008.11,80.6,54.6,140,6.038,2.922,3.142,3.116,202538,3512.6565, N,7759.6768, W,0.238,22.32,170,1
25900,1008.1,80.6,54.6,141,5.982,2.961,3.161,3.132,202539,3512.6565, N,7759.6768, W,0.116,22.32,170,1
25901,1008.12,80.6,54.6,140,5.956,3.006,3.212,3.161,202540,3512.6565, N,7759.6766, W,0.146,22.32,167,1
25902,1008.11,80.6,54.6,140,6.012,3.006,3.2,3.161,202541,3512.6565, N,7759.6764, W,0.134,22.32,167,1
25903,1008.12,80.58,54.6,140,6.012,2.968,3.161,3.135,202542,3512.6565, N,7759.6763, W,0.102,22.32,167,1
25904,1008.1,80.6,54.6,141,6.012,3,3.2,3.161,202543,3512.6565, N,7759.6763, W,0.056,22.32,167,1
25905,1008.14,80.58,54.6,140,6.012,2.929,3.161,3.093,202544,3512.6566, N,7759.6762, W,0.558,22.32,167,1
25906,1008.14,80.58,54.6,140,6.012,2.961,3.161,3.122,202545,3512.6566, N,7759.6761, W,0.174,22.32,167,1
25907,1008.12,80.58,54.5,140,6.012,2.913,3.135,3.122,202546,3512.6566, N,7759.676, W,0.218,22.32,167,1
25908,1008.12,80.58,54.5,140,5.969,2.993,3.174,3.174,202547,3512.6566, N,7759.6759, W,0.294,22.32,167,1
25909,1008.13,80.58,54.5,140,5.982,2.974,3.2,3.161,202548,3512.6565, N,7759.6759, W,0.236,22.32,167,1
25910,1008.11,80.56,54.5,140,6.012,2.922,3.132,3.135,202549,3512.6565, N,7759.676, W,0.164,22.32,167,1
25911,1008.06,80.56,54.3,142,6.012,2.935,3.167,3.093,202550,3512.6564, N,7759.676, W,0.252,22.32,167,1
25912,1008.04,80.56,54.3,142,5.982,3.006,3.212,3.161,202551,3512.6564, N,7759.6761, W,0.284,22.32,167,1
25913,1008.03,80.58,54.3,143,6.012,3,3.2,3.171,202552,3512.6564, N,7759.6761, W,0.316,22.32,167,1
25914,1008.03,80.58,54.3,143,6.012,2.935,3.167,3.096,202553,3512.6564, N,7759.6761, W,0.17,22.32,167,1
25915,1008.05,80.56,54.3,142,5.999,3,3.2,3.174,202554,3512.6564, N,7759.6761, W,0.28,22.32,167,1
25916,1008.04,80.56,54.3,142,5.982,2.968,3.154,3.132,202555,3512.6564, N,7759.6762, W,0.05,22.32,167,1
25917,1008.07,80.56,54.3,141,5.982,3.019,3.212,3.161,202556,3512.6564, N,7759.6763, W,0.144,22.32,167,1
25918,1008.08,80.56,54.5,141,5.982,3,3.2,3.174,202557,3512.6564, N,7759.6763, W,0.21,22.32,167,1
25919,1008.09,80.54,54.3,141,5.969,3.019,3.212,3.161,202558,3512.6565, N,7759.6763, W,0.134,22.32,164,1
25920,1008.09,80.56,54.5,141,5.982,2.935,3.142,3.103,202559,3512.6565, N,7759.6764, W,0.186,22.32,164,1
25921,1008.09,80.52,54.5,141,5.982,2.926,3.142,3.116,202600,3512.6565, N,7759.6764, W,0.218,22.32,164,1
25922,1008.08,80.54,54.5,141,5.982,2.993,3.18,3.174,202601,3512.6566, N,7759.6764, W,0.2,22.32,164,1
25923,1008.08,80.54,54.5,141,5.982,2.819,3.116,3.119,202602,3512.6566, N,7759.6764, W,0.24,22.32,164,1
25924,1008.05,80.54,54.5,142,5.956,2.935,3.161,3.096,202603,3512.6565, N,7759.6764, W,0.196,22.32,160,1
25925,1008.05,80.54,54.5,142,5.982,2.964,3.161,3.135,202604,3512.6566, N,7759.6764, W,0.2,22.32,160,1
25926,1008.09,80.54,54.5,141,5.982,3.006,3.212,3.167,202605,3512.6566, N,7759.6763, W,0.266,22.32,160,1
25927,1008.11,80.54,54.5,140,5.982,2.935,3.164,3.096,202606,3512.6566, N,7759.6763, W,0.382,22.32,160,1
25928,1008.09,80.52,54.5,141,5.982,3.013,3.209,3.154,202607,3512.6566, N,7759.6762, W,0.292,22.32,157,1
25929,1008.1,80.52,54.5,141,5.969,3,3.196,3.161,202608,3512.6566, N,7759.6762, W,0.172,22.32,157,1
25930,1008.12,80.52,54.3,140,5.982,2.935,3.161,3.096,202609,3512.6566, N,7759.6763, W,0.368,22.32,157,1
25931,1008.11,80.52,54.3,140,5.969,3.016,3.212,3.161,202610,3512.6566, N,7759.6763, W,0.036,22.32,157,1
25932,1008.09,80.52,54.3,141,5.956,2.955,3.142,3.129,202611,3512.6566, N,7759.6763, W,0.252,22.32,157,1
25933,1008.08,80.52,54.3,141,5.956,3.019,3.212,3.161,202612,3512.6566, N,7759.6764, W,0.148,22.32,157,1
25934,1008.09,80.52,54.3,141,5.969,3,3.2,3.174,202613,3512.6566, N,7759.6765, W,0.15,22.32,160,1
25935,1008.08,80.52,54.3,141,5.982,2.935,3.164,3.096,202614,3512.6566, N,7759.6764, W,0.04,22.32,160,1
25936,1008.09,80.52,54.3,141,5.956,2.922,3.122,3.122,202615,3512.6566, N,7759.6764, W,0.174,22.32,157,1
25937,1008.09,80.52,54.3,141,5.943,2.935,3.135,3.103,202616,3512.6566, N,7759.6765, W,0.154,22.32,157,1
25938,1008.1,80.52,54.3,141,5.943,3,3.174,3.174,202617,3512.6566, N,7759.6765, W,0.11,22.32,157,1
25939,1008.1,80.52,54.3,141,5.982,3.016,3.212,3.154,202618,3512.6567, N,7759.6765, W,0.188,22.32,157,1
25940,1008.09,80.51,54.3,141,5.982,3.006,3.2,3.174,202619,3512.6566, N,7759.6766, W,0.138,22.32,157,1
25941,1008.09,80.52,54.3,141,5.969,2.977,3.187,3.161,202620,3512.6566, N,7759.6767, W,0.082,22.32,157,1
25942,1008.09,80.51,54.5,141,5.982,2.922,3.135,3.129,202621,3512.6566, N,7759.6768, W,0.148,22.32,157,1
25943,1008.11,80.51,54.5,140,5.9,2.929,3.142,3.129,202622,3512.6566, N,7759.6769, W,0.21,22.32,157,1
25944,1008.08,80.51,54.5,141,5.969,2.977,3.19,3.154,202622,3512.6566, N,7759.6769, W,0.21,22.32,157,1
25945,1008.07,80.49,54.5,141,5.982,3,3.212,3.161,202623,3512.6566, N,7759.6769, W,0.158,22.32,157,1
25946,1008.08,80.51,54.5,141,5.93,2.935,3.138,3.093,202624,3512.6566, N,7759.6769, W,0.018,22.32,157,1
25947,1008.07,80.49,54.5,141,5.982,2.961,3.151,3.125,202625,3512.6566, N,7759.6769, W,0.14,22.32,157,1
25948,1008.07,80.51,54.5,141,5.93,3,3.212,3.167,202626,3512.6565, N,7759.677, W,0.124,22.32,157,1
25949,1008.06,80.49,54.5,142,5.956,2.997,3.193,3.187,202627,3512.6564, N,7759.6771, W,0.052,22.32,160,1
25950,1008.07,80.49,54.5,141,5.93,2.977,3.2,3.161,202628,3512.6563, N,7759.6771, W,0.088,22.32,160,1
25951,1008.06,80.49,54.5,142,5.956,3.006,3.212,3.164,202629,3512.6563, N,7759.677, W,0.422,22.32,160,1
25952,1008.06,80.49,54.5,142,5.956,2.993,3.193,3.177,202630,3512.6562, N,7759.6769, W,0.184,22.32,160,1
25953,1008.09,80.47,54.6,141,5.956,2.929,3.122,3.116,202631,3512.6562, N,7759.6768, W,0.102,22.32,160,1
25954,1008.1,80.49,54.5,141,5.956,2.993,3.187,3.174,202632,3512.6562, N,7759.6767, W,0.034,22.32,160,1
25955,1008.14,80.49,54.5,140,5.93,2.98,3.19,3.154,202633,3512.6562, N,7759.6768, W,0.186,22.32,160,1
25956,1008.14,80.49,54.5,140,5.93,2.926,3.119,3.119,202634,3512.6561, N,7759.6767, W,0.176,22.32,157,1
25957,1008.13,80.47,54.6,140,5.93,2.922,3.129,3.129,202635,3512.6561, N,7759.6765, W,0.374,22.32,157,1
25958,1008.12,80.49,54.6,140,5.956,2.922,3.122,3.122,202636,3512.6562, N,7759.6764, W,0.302,22.32,157,1
25959,1008.11,80.47,54.5,140,5.913,2.993,3.187,3.187,202637,3512.6563, N,7759.6764, W,0.234,22.32,157,1
25960,1008.12,80.49,54.5,140,5.956,2.916,3.129,3.122,202638,3512.6563, N,7759.6764, W,0.112,22.32,154,1
25961,1008.09,80.45,54.5,141,5.956,2.922,3.125,3.119,202639,3512.6564, N,7759.6764, W,0.138,22.32,154,1
25962,1008.12,80.47,54.5,140,5.93,2.926,3.119,3.113,202640,3512.6564, N,7759.6764, W,0.176,22.32,154,1
25963,1008.09,80.47,54.5,141,5.943,2.977,3.187,3.158,202641,3512.6565, N,7759.6764, W,0.084,22.32,154,1
25964,1008.1,80.47,54.5,141,5.943,2.929,3.119,3.119,202642,3512.6566, N,7759.6764, W,0.194,22.32,154,1
25965,1008.11,80.47,54.5,140,5.943,2.955,3.142,3.135,202643,3512.6567, N,7759.6765, W,0.248,22.32,154,1
25966,1008.11,80.47,54.3,140,5.93,2.926,3.116,3.119,202644,3512.6568, N,7759.6767, W,0.114,22.32,157,1
25967,1008.11,80.47,54.3,140,5.943,2.977,3.187,3.161,202645,3512.6569, N,7759.6767, W,0.284,22.32,157,1
25968,1008.1,80.45,54.1,141,5.943,2.993,3.187,3.174,202646,3512.657, N,7759.6768, W,0.12,22.32,157,1
25969,1008.1,80.45,54.1,141,5.943,3.006,3.212,3.148,202647,3512.657, N,7759.6769, W,0.302,22.32,157,1
25970,1008.1,80.45,54.1,141,5.956,2.997,3.206,3.145,202648,3512.6569, N,7759.6769, W,0.226,22.32,157,1
25971,1008.11,80.47,54.1,140,5.93,3.003,3.212,3.151,202649,3512.6569, N,7759.6769, W,0.102,22.32,157,1
25972,1008.09,80.45,54.1,141,5.913,3.006,3.196,3.2,202650,3512.6569, N,7759.6769, W,0.194,22.32,157,1
25973,1008.1,80.45,54.1,141,5.9,2.99,3.19,3.154,202651,3512.6569, N,7759.677, W,0.36,22.32,157,1
25974,1008.09,80.43,54.1,141,5.9,2.948,3.135,3.122,202652,3512.6568, N,7759.677, W,0.114,22.32,160,1
25975,1008.11,80.43,54.1,140,5.93,2.997,3.203,3.154,202653,3512.6568, N,7759.6769, W,0.028,22.32,160,1
25976,1008.09,80.43,54.1,141,5.93,2.935,3.116,3.116,202654,3512.6568, N,7759.6769, W,0.08,22.32,160,1
25977,1008.1,80.43,54.1,141,5.913,2.948,3.142,3.116,202655,3512.6567, N,7759.6769, W,0.108,22.32,160,1
25978,1008.09,80.43,54.1,141,5.9,2.942,3.135,3.122,202656,3512.6567, N,7759.6769, W,0.066,22.32,160,1
25979,1008.09,80.43,54.1,141,5.9,2.935,3.116,3.116,202657,3512.6567, N,7759.6769, W,0.13,22.32,160,1
25980,1008.09,80.43,54.1,141,5.93,2.993,3.187,3.161,202658,3512.6566, N,7759.6769, W,0.286,22.32,160,1
25981,1008.08,80.43,54.1,141,5.93,2.948,3.135,3.132,202659,3512.6566, N,7759.6768, W,0.322,22.32,157,1
25982,1008.09,80.42,54.1,141,5.93,3.006,3.2,3.19,202700,3512.6567, N,7759.6768, W,0.078,22.32,157,1
25983,1008.1,80.43,54.1,141,5.9,2.993,3.193,3.161,202701,3512.6567, N,7759.6769, W,0.236,22.32,157,1
25984,1008.09,80.43,54.3,141,5.93,2.935,3.116,3.116,202702,3512.6567, N,7759.6769, W,0.12,22.32,157,1
25985,1008.07,80.36,54.3,141,5.93,2.993,3.212,3.171,202703,3512.6567, N,7759.6769, W,0.22,22.32,157,1
25986,1008.07,80.4,54.3,141,5.93,3,3.174,3.18,202704,3512.6567, N,7759.6769, W,0.022,22.32,157,1
25987,1008.08,80.42,54.3,141,5.9,2.98,3.187,3.161,202705,3512.6567, N,7759.6768, W,0.208,22.32,157,1
25988,1008.08,80.42,54.5,141,5.913,2.916,3.122,3.129,202706,3512.6568, N,7759.6768, W,0.242,22.32,157,1
25989,1008.07,80.42,54.5,141,5.9,2.929,3.119,3.122,202707,3512.6568, N,7759.6767, W,0.124,22.32,157,1
25990,1008.06,80.42,54.3,142,5.93,2.968,3.187,3.154,202708,3512.6568, N,7759.6766, W,0.218,22.32,157,1
25991,1008.05,80.4,54.5,142,5.93,2.993,3.212,3.174,202709,3512.6568, N,7759.6766, W,0.276,22.32,157,1
25992,1008.06,80.42,54.5,142,5.887,2.955,3.187,3.2,202710,3512.6568, N,7759.6764, W,0.074,22.32,157,1
25993,1008.05,80.42,54.5,142,5.93,2.98,3.187,3.154,202711,3512.6567, N,7759.6763, W,0.144,22.32,157,1
25994,1008.06,80.4,54.5,142,5.887,2.929,3.125,3.122,202712,3512.6567, N,7759.6762, W,0.094,22.32,154,1
25995,1008.06,80.4,54.5,142,5.9,2.961,3.154,3.135,202713,3512.6566, N,7759.676, W,0.116,22.32,154,1
25996,1008.05,80.4,54.5,142,5.913,3.006,3.2,3.161,202714,3512.6566, N,7759.6759, W,0.072,22.32,154,1
25997,1008.07,80.4,54.5,141,5.9,2.929,3.119,3.122,202715,3512.6566, N,7759.6758, W,0.02,22.32,154,1
25998,1008.06,80.4,54.6,142,5.9,2.955,3.148,3.132,202716,3512.6565, N,7759.6757, W,0.062,22.32,154,1
25999,1008.08,80.4,54.6,141,5.9,2.993,3.2,3.161,202717,3512.6565, N,7759.6756, W,0.192,22.32,150,1
26000,1008.07,80.4,54.6,141,5.93,2.929,3.138,3.09,202718,3512.6565, N,7759.6755, W,0.12,22.32,150,1
26001,1008.07,80.4,54.6,141,5.913,2.974,3.187,3.154,202719,3512.6566, N,7759.6756, W,0.15,22.32,154,1
26002,1008.06,80.38,54.8,142,5.9,2.926,3.129,3.122,202720,3512.6566, N,7759.6757, W,0.312,22.32,154,1
26003,1008.07,80.38,54.8,141,5.9,2.961,3.151,3.132,202721,3512.6566, N,7759.6757, W,0.27,22.32,154,1
26004,1008.07,80.38,54.8,141,5.9,3.013,3.206,3.161,202722,3512.6566, N,7759.6758, W,0.068,22.32,150,1
26005,1008.08,80.38,55,141,5.874,2.926,3.113,3.106,202723,3512.6565, N,7759.6758, W,0.16,22.32,154,1
26006,1008.07,80.38,55,141,5.9,2.968,3.148,3.135,202724,3512.6565, N,7759.6758, W,0.246,22.32,150,1
26007,1008.08,80.36,55,141,5.9,3.006,3.209,3.142,202725,3512.6565, N,7759.6757, W,0.104,22.32,154,1
26008,1008.08,80.38,55,141,5.9,2.935,3.161,3.116,202726,3512.6564, N,7759.6756, W,0.15,22.32,150,1
26009,1008.07,80.38,55,141,5.9,2.964,3.187,3.154,202727,3512.6564, N,7759.6755, W,0.112,22.32,150,1
26010,1008.07,80.38,55.2,141,5.818,2.89,3.109,3.142,202728,3512.6563, N,7759.6755, W,0.25,22.32,150,1
26011,1008.05,80.36,55.2,142,5.9,2.993,3.174,3.161,202729,3512.6563, N,7759.6754, W,0.094,22.32,150,1
26012,1008.08,80.36,55.2,141,5.887,3.006,3.2,3.158,202730,3512.6563, N,7759.6754, W,0.028,22.32,150,1
26013,1008.07,80.36,55.4,141,5.887,2.935,3.122,3.142,202731,3512.6563, N,7759.6755, W,0.222,22.32,150,1
26014,1008.07,80.36,55.4,141,5.874,2.955,3.148,3.135,202732,3512.6563, N,7759.6756, W,0.194,22.32,154,1
26015,1008.06,80.36,55.4,142,5.887,2.916,3.122,3.122,202733,3512.6563, N,7759.6756, W,0.294,22.32,154,1
26016,1008.06,80.36,55.4,142,5.887,2.935,3.154,3.096,202734,3512.6563, N,7759.6757, W,0.052,22.32,154,1
26017,1008.09,80.34,55.4,141,5.9,2.974,3.187,3.161,202735,3512.6564, N,7759.6758, W,0.284,22.32,154,1
26018,1008.08,80.36,55.4,141,5.9,2.993,3.212,3.161,202736,3512.6564, N,7759.6759, W,0.15,22.32,154,1
26019,1008.09,80.36,55.5,141,5.844,2.935,3.151,3.106,202737,3512.6564, N,7759.6759, W,0.056,22.32,157,1
26020,1008.09,80.34,55.5,141,5.874,3.006,3.209,3.171,202738,3512.6564, N,7759.6759, W,0.114,22.32,157,1
26021,1008.11,80.34,55.5,140,5.874,2.993,3.206,3.145,202739,3512.6565, N,7759.676, W,0.172,22.32,157,1
26022,1008.1,80.34,55.5,141,5.844,2.968,3.154,3.132,202740,3512.6564, N,7759.676, W,0.07,22.32,157,1
